City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
701,Hurghada,EG,27.2574,33.8129,62.73,54,0,8.88,clear sky
702,Meaford,CA,44.6001,-80.583,18.0,77,96,1.99,overcast clouds
703,Otradnoye,RU,59.7775,30.8181,8.6,78,20,15.66,light snow
704,Morondava,MG,-20.2833,44.2833,79.9,82,87,7.58,light rain
705,Bairiki,KI,1.3292,172.9752,80.6,89,75,6.91,light rain
706,Montes Claros,BR,-16.735,-43.8617,70.68,78,93,4.68,moderate rain
707,Ca Mau,VN,9.1769,105.15,74.53,84,89,2.04,overcast clouds
708,Hit,IQ,33.6416,42.8251,56.66,85,100,6.38,overcast clouds
709,Vadso,NO,70.0744,29.7487,24.8,93,75,21.85,light snow
710,Kaeo,NZ,-35.1,173.7833,71.01,72,98,5.99,overcast clouds
711,Laguna,US,38.421,-121.4238,64.99,48,1,4.61,clear sky
712,Poyarkovo,RU,49.6,128.6833,-18.51,87,82,4.76,broken clouds
713,Russell,US,32.3502,-85.1999,42.8,87,90,5.75,overcast clouds
